id,tags,rooms,price,is_exclusive,highlighting_level,estate_type,area,address,latitude,longitude,new_bedrooms_count
4522645,"1 pièce, 21 m², Étage 10/–, Ascenseur",1,966,f,2,Studio,20.5531914893617,Puteaux,48.8841522,2.2368863,0
4522646,"5 pièces, 3 chambres, 120 m², Étage 1/6, Ascenseur",5,3732,f,2,Appartement,120.38709677419357,Paris 17ème,48.8791008,2.28743,3
4522647,"3 pièces, 2 chambres, 65 m², Étage 3/3, Balcon",3,1290,f,2,Appartement,64.5,Cachan,48.7945413,2.3340758,2
4522648,"3 pièces, 2 chambres, 64 m², Étage 2/5, Parking",3,1190,f,2,Appartement,62.63157894736842,Thiais,48.7643664,2.391024,2
4522649,"2 pièces, 1 chambre, 44 m², Étage 0/6, Ascenseur",2,2000,f,2,Appartement,44.44444444444444,Neuilly-sur-Seine,48.884683,2.2695658,0
4522658,"3 pièces, 2 chambres, 61 m², Étage 1/3, Balcon",3,1008,f,2,Appartement,63.0,Andrésy,48.9821445,2.0610573,2
4522674,"2 pièces, 1 chambre, 32 m², Étage 1/4, Parking, Ascenseur",2,795,t,2,Appartement,31.8,Massy,49.6902106,1.399492,0
4522681,"2 pièces, 1 chambre, 48 m², Étage 2/–, Balcon, Ascenseur",2,1759,f,2,Appartement,47.54054054054054,Paris 16ème,48.856779,2.2724945,0
4522685,"1 pièce, 15 m², Étage 12/–, Ascenseur",1,948,f,2,Studio,15.290322580645162,Puteaux,48.8841522,2.2368863,0
4522688,"1 pièce, 19 m², Étage 1/–, Ascenseur",1,805,f,2,Studio,19.166666666666668,Champs-sur-Marne,48.8526892,2.6027219,0
4522716,"2 pièces, 1 chambre, 59 m², Étage 0/–, Ascenseur",2,2720,t,2,Appartement,59.130434782608695,Paris 7ème,48.857274,2.318348,0
4522721,"3 pièces, 2 chambres, 58 m², Étage 1/2, Terrasse, Parking",3,1160,f,2,Appartement,58.0,Orsay,48.699184,2.187457,2
4522722,"3 pièces, 2 chambres, 91 m², Étage 1/4, Box, Parking",3,2311,f,2,Appartement,92.44,Versailles,48.8035403,2.1266886,2
4522737,"3 pièces, 2 chambres, 84 m², Étage 2/4, Balcon, Parking, Ascenseur",3,1890,t,2,Appartement,82.17391304347827,Nogent-sur-Marne,48.8387639,2.4916592,2
4522747,"4 pièces, 3 chambres, 89 m², Étage 6/7, Terrasse, Parking, Ascenseur",4,2150,f,2,Appartement,89.58333333333333,Colombes,48.922788,2.2543577,3
4522755,"1 pièce, 32 m², Étage 2/3",1,870,f,2,Studio,32.22222222222222,Versailles,48.8035403,2.1266886,0
4522756,"3 pièces, 2 chambres, 65 m², Étage 1/0, Balcon, Parking",3,1340,t,2,Appartement,63.80952380952381,Nanterre,48.8924273,2.2071267,2
4522769,"3 pièces, 2 chambres, 100 m², Étage 2/–, Ascenseur",3,3900,f,2,Appartement,100.0,Paris 8ème,48.8670978,2.3131224,2
4522781,"6 pièces, 4 chambres, 187 m², Étage 1/–, Parking",6,5893,t,2,Appartement,184.15625,Paris 8ème,48.8670978,2.3131224,4
4522797,"2 pièces, 1 chambre, 43 m², Étage 2/3",2,1000,f,2,Appartement,41.66666666666666,Le Perreux-sur-Marne,48.840627,2.5077111,0
4522801,"2 pièces, 1 chambre, 29 m², Étage 0/0",2,760,t,2,Appartement,29.23076923076923,Belloy-en-France,49.0892802,2.367884,0
4559759,"3 pièces, 2 chambres, 52 m², Étage 3/4, Balcon",3,1240,f,3,Appartement,51.66666666666666,Rueil-Malmaison,48.87778,2.1802832,2
4559761,"2 pièces, 1 chambre, 47 m², Étage 2/3, Balcon, Box, Ascenseur",2,1270,f,2,Appartement,47.03703703703704,Rueil-Malmaison,48.87778,2.1802832,0
4561711,"1 pièce, 38 m², Étage 2/6, Ascenseur",1,1254,t,2,Studio,38.0,Paris 8ème,48.8670978,2.3131224,0
4572608,"3 pièces, 2 chambres, 69 m², Étage 1/–, Balcon, Ascenseur",3,2300,f,2,Appartement,69.6969696969697,Courbevoie,48.8953328,2.2561602,2
4572625,"2 pièces, 1 chambre, 33 m², Étage 5/–, Balcon, Ascenseur",2,1893,f,2,Appartement,33.21052631578947,Paris 16ème,48.856779,2.2724945,0
4572665,"4 pièces, 2 chambres, 81 m², Étage 3/12, Balcon, Box, Ascenseur",4,1939,f,2,Appartement,80.79166666666667,Saint-Cloud,48.8437412,2.219344,2
4572667,"4 pièces, 3 chambres, 117 m², Étage 2/5, Balcon, Ascenseur",4,3100,f,2,Appartement,119.23076923076924,Saint-Mandé,48.8432434,2.4159739,3
4572672,"1 pièce, 38 m², Étage 0/6, Jardin, Box, Ascenseur",1,780,t,2,Studio,37.142857142857146,Chevilly-Larue,48.7714153,2.3469255,0
4572673,"3 pièces, 2 chambres, 52 m², Étage 2/–, Ascenseur",3,2340,f,2,Appartement,52.0,Paris 16ème,48.856779,2.2724945,2
4572746,"1 pièce, 23 m², Ascenseur",1,793,f,2,Studio,23.323529411764707,Colombes,48.922788,2.2543577,0
4572748,"1 pièce, 15 m²",1,865,f,2,Studio,14.913793103448276,Bobigny,48.906387,2.4452231,0
4572764,"2 pièces, 1 chambre, 47 m², Étage 3/–, Parking",2,692,f,2,Appartement,46.13333333333333,Nangis,48.5549685,3.0134672,0
4572767,"2 pièces, 1 chambre, 28 m², Étage 0/–",2,1015,f,2,Appartement,28.194444444444443,Paris 17ème,48.8791008,2.28743,0
4572778,"2 pièces, 1 chambre, 43 m², Étage 2/3, Parking, Ascenseur",2,1500,f,2,Appartement,44.11764705882353,Versailles,48.8035403,2.1266886,0
4572779,"4 pièces, 3 chambres, 78 m², Étage 2/2, 2 balcons, Ascenseur",4,2730,f,2,Appartement,78.0,Clamart,48.8003835,2.2630238,3
4572784,"2 pièces, 1 chambre, 53 m², Étage 1/4, Jardin, Parking, Ascenseur",2,1550,f,2,Appartement,53.44827586206897,Le Chesnay,48.8264842,2.1257808,0
4572794,"2 pièces, 1 chambre, 43 m², Étage 2/2",2,950,t,2,Appartement,43.18181818181818,Choisy-le-Roi,48.7630238,2.4093664,0
4572796,"1 pièce, 25 m², Étage 3/3",1,1150,f,2,Studio,25.0,Versailles,48.8035403,2.1266886,0
4572806,"5 pièces, 3 chambres, 98 m², Étage 6/6, 2 balcons, Parking, Ascenseur",5,2900,f,2,Appartement,96.66666666666669,Versailles,48.8035403,2.1266886,3
4572838,"4 pièces, 2 chambres, 70 m², Étage 4/–, Balcon, Parking, Ascenseur",4,2200,t,3,Appartement,70.96774193548387,Levallois-Perret,48.892956,2.2881683,2
4579963,"1 pièce, 23 m², Étage 0/0",1,516,f,3,Studio,22.43478260869565,Nézel,48.9450665,1.8360467,0
4597487,"2 pièces, 1 chambre, 48 m², Étage 2/–",2,953,f,2,Appartement,47.65,Nanterre,48.8924273,2.2071267,0
4616326,"1 pièce, 35 m², Étage 2/–, Ascenseur",1,1100,t,2,Studio,35.483870967741936,Paris 13ème,48.8255921,2.3503376,0
4638361,"2 pièces, 1 chambre, 37 m², Étage 1/2",2,945,f,2,Appartement,36.34615384615385,Vanves,48.8212037,2.289259,0
4640638,"2 pièces, 1 chambre, 31 m², Étage 3/–",2,1213,t,3,Appartement,31.102564102564106,Paris 14ème,48.8339171,2.3288283,0
4640741,"3 pièces, 1 chambre, 50 m², Étage 2/2",3,1000,f,2,Appartement,50.0,Montreuil,50.4638918,1.7631125,0
4669968,"1 pièce, 24 m², Étage 2/2, Ascenseur",1,875,t,2,Studio,24.30555555555556,Asnières-sur-Seine,48.9105948,2.2890454,0
4691464,"3 pièces, 2 chambres, 59 m², Étage 2/–",3,1470,t,3,Appartement,58.8,Asnières-sur-Seine,48.9105948,2.2890454,2
4696581,"1 pièce, 21 m², Étage 0/0",1,700,f,2,Studio,21.21212121212121,Montmorency,48.9891693,2.3197111,0
4699455,"3 pièces, 2 chambres, 64 m², Étage 1/0, Parking, Ascenseur",3,1873,t,3,Appartement,64.58620689655173,Courbevoie,48.8953328,2.2561602,2
4699457,"2 pièces, 1 chambre, 54 m², Étage 1/–, Balcon, Parking, Ascenseur",2,1400,f,2,Appartement,53.84615384615385,Courbevoie,48.8953328,2.2561602,0
4699463,"2 pièces, 1 chambre, 39 m², Étage 6/-1",2,1140,f,2,Appartement,39.310344827586206,Courbevoie,48.8953328,2.2561602,0
4699464,"2 pièces, 1 chambre, 50 m², Étage 3/–, Parking, Ascenseur",2,1300,f,2,Appartement,50.0,Courbevoie,48.8953328,2.2561602,0
4714168,"1 pièce, 25 m², Étage 0/0",1,1036,t,2,Studio,25.26829268292683,Paris 20ème,48.865668,2.3984549,0
4715638,"2 pièces, 1 chambre, 34 m², Étage 0/0, Jardin",2,800,f,3,Appartement,34.78260869565217,Ormesson-sur-Marne,48.785641,2.5483998,0
4717180,"1 pièce, 38 m², Étage 0/–",1,1272,f,2,Studio,38.54545454545455,Paris 17ème,48.8791008,2.28743,0
4719431,"1 pièce, 30 m², Étage 2/2",1,612,t,3,Studio,29.142857142857142,Triel-sur-Seine,48.980925,2.0030818,0
4719439,"1 pièce, 28 m², Étage 2/–",1,534,f,2,Studio,28.105263157894736,Mantes-la-Ville,48.9748938,1.7109449,0
4719457,"2 pièces, 1 chambre, 39 m², Étage 2/3, Balcon, Ascenseur",2,950,f,2,Appartement,39.583333333333336,Cachan,48.7945413,2.3340758,0
4719480,"1 pièce, 19 m², Étage 1/5, Ascenseur",1,865,f,2,Studio,19.22222222222222,Saint-Maurice,48.3275249,7.3363439,0
4719482,"2 pièces, 1 chambre, 36 m², Étage 3/–",2,855,f,2,Appartement,35.625,Bagneux,49.458056,3.279444,0
4719511,"2 pièces, 1 chambre, 35 m², Étage 0/4",2,980,f,2,Appartement,35.0,Saint-Germain-en-Laye,48.8990413,2.0942792,0
4719604,"2 pièces, 1 chambre, 39 m², Étage 1/–",2,890,f,2,Appartement,38.69565217391305,Cormeilles-en-Parisis,48.9759637,2.1998877,0
4719612,"2 pièces, 1 chambre, 39 m², Étage 2/4, Box",2,900,f,3,Appartement,39.130434782608695,Versailles,48.8035403,2.1266886,0
4719636,"1 pièce, 38 m², Étage 0/3, Ascenseur",1,899,t,3,Studio,37.458333333333336,Maisons-Laffitte,48.9461437,2.1450951,0
4719737,"2 pièces, 1 chambre, 21 m², Étage 5/5",2,685,f,3,Appartement,20.75757575757576,Versailles,48.8035403,2.1266886,0
4719779,"1 pièce, 21 m², Étage 0/–, Terrasse",1,560,f,2,Studio,20.74074074074074,Saint-Fargeau-Ponthierry,48.5361215,2.5273471,0
4719816,"1 pièce, 24 m², Étage 7/10, Ascenseur",1,1084,f,2,Studio,24.08888888888889,Courbevoie,48.8953328,2.2561602,0
4719975,"1 pièce, 25 m², Étage 1/5, Terrasse, Parking, Ascenseur",1,719,t,2,Studio,25.678571428571427,Le Pecq,48.8972505,2.1066273,0
4719980,"1 pièce, 33 m², Étage 0/–, Parking, Ascenseur",1,757,t,2,Studio,32.91304347826087,Meaux,48.9582708,2.8773541,0
4720003,"2 pièces, 1 chambre, 33 m², Étage 1/5",2,1173,t,2,Appartement,33.51428571428571,Levallois-Perret,48.892956,2.2881683,0
4720353,"2 pièces, 1 chambre, 49 m², Étage 4/6, Box, Ascenseur",2,1550,f,3,Appartement,48.4375,Suresnes,48.8709053,2.2255727,0
4720602,"1 pièce, 25 m², Étage 4/12, Balcon, Parking, Ascenseur",1,790,t,2,Studio,25.483870967741936,Choisy-le-Roi,48.7630238,2.4093664,0
4720624,"1 pièce, 35 m², Jardin, Ascenseur",1,950,f,2,Studio,35.18518518518518,Saint-Germain-en-Laye,48.8990413,2.0942792,0
4720747,"1 pièce, 30 m², Étage 2/4, Terrasse",1,560,f,3,Studio,29.473684210526315,Élancourt,48.7681182,1.949352,0
4720777,"2 pièces, 1 chambre, 40 m², Étage 4/4",2,1295,f,2,Appartement,40.46875,Asnières-sur-Seine,48.9105948,2.2890454,0
4720922,"2 pièces, 1 chambre, 40 m², Étage 5/6, Parking",2,1140,f,2,Appartement,40.71428571428572,Courbevoie,48.8953328,2.2561602,0
4720925,"1 pièce, 30 m², Étage 0/–, Ascenseur",1,899,f,2,Studio,29.966666666666665,Ville-d'Avray,48.8279362,2.1894241,0
4721049,"2 pièces, 1 chambre, 36 m², Étage 0/2, Terrasse",2,1130,t,2,Appartement,36.45161290322581,Saint-Germain-en-Laye,48.8990413,2.0942792,0
4721078,"1 pièce, 27 m², Étage 1/–",1,1000,f,2,Studio,27.027027027027028,Neuilly-sur-Seine,48.884683,2.2695658,0
4721137,"2 pièces, 1 chambre, 33 m², Étage 4/–",2,875,t,2,Appartement,32.407407407407405,Champigny-sur-Marne,48.8137759,2.5107384,0
4730161,"1 pièce, 22 m², Étage 2/0",1,938,t,2,Studio,21.813953488372093,Paris 9ème,48.875796,2.327775,0
4734009,"2 pièces, 1 chambre, 43 m², Étage 0/4",2,1120,f,3,Appartement,43.07692307692308,Puteaux,48.8841522,2.2368863,0
4734026,"1 pièce, 23 m², Étage 2/0, Balcon, Parking, Ascenseur",1,780,f,2,Studio,22.94117647058824,Alfortville,48.8051624,2.4197113,0
4734114,"2 pièces, 1 chambre, 28 m², Étage 0/–, Terrasse",2,690,t,2,Appartement,27.6,Pringy,48.7798117,4.5154884,0
4734182,"1 pièce, 26 m², Étage 0/5, 4 balcons, Terrasse, Jardin, Ascenseur",1,990,t,3,Studio,26.05263157894737,Issy-les-Moulineaux,48.8250508,2.273457,0
4734302,"1 pièce, 35 m², Terrasse, Jardin",1,1391,f,2,Studio,34.775,Colombes,48.922788,2.2543577,0
4734313,"3 pièces, 2 chambres, 37 m², Étage 2/–",3,859,f,3,Appartement,37.34782608695652,Jablines,48.9175496,2.7648157,2
4734443,"1 pièce, 39 m², Étage 0/0",1,750,f,2,Studio,39.47368421052632,Bures-sur-Yvette,48.6972179,2.1632719,0
4734516,"2 pièces, 1 chambre, 26 m², Étage 2/5",2,670,f,3,Appartement,25.76923076923077,Versailles,48.8035403,2.1266886,0
4736498,"2 pièces, 1 chambre, 41 m², Étage 3/5, Balcon, Parking, Ascenseur",2,1190,f,2,Appartement,41.03448275862069,Fontenay-sous-Bois,48.8490721,2.4749347,0
4736537,"1 pièce, 22 m², Étage 0/0",1,756,f,2,Studio,22.23529411764705,Paris 12ème,48.8420454,2.3962685,0
4736807,"1 pièce, 28 m², Étage 2/2",1,585,f,3,Studio,27.857142857142858,Triel-sur-Seine,48.980925,2.0030818,0
4736817,"3 pièces, 1 chambre, 46 m², Étage 3/6",3,1800,t,2,Appartement,45.0,Paris 10ème,48.8820678,2.3670778,0
4737732,"5 pièces, 4 chambres, 144 m², Étage 5/–, Box, Ascenseur",5,4524,f,2,Duplex,145.93548387096774,Paris 1er,48.8646144,2.334396,4
4742730,"1 pièce, 32 m², Étage 1/4, Parking, Ascenseur",1,610,f,2,Studio,32.10526315789474,Dammarie-les-Lys,48.5150876,2.6347018,0
4742820,"1 pièce, 26 m², Terrasse, Jardin",1,803,f,2,Studio,25.90322580645161,Wissous,48.7316381,2.3268669,0
4749720,"3 pièces, 2 chambres, 61 m², Étage 1/2, Balcon",3,1400,f,2,Appartement,60.869565217391305,Villejuif,48.7921098,2.3633048,2
4752354,"2 pièces, 1 chambre, 60 m², Étage 5/9, Balcon, Terrasse, Ascenseur",2,2940,t,3,Appartement,60.0,Paris 16ème,48.856779,2.2724945,0
4752355,"4 pièces, 3 chambres, 139 m², Étage 4/6, Ascenseur",4,6480,t,3,Appartement,137.87234042553192,Paris 16ème,48.856779,2.2724945,3
4752356,"3 pièces, 2 chambres, 92 m², Étage 6/9, Balcon, Ascenseur",3,4200,t,3,Appartement,91.30434782608695,Paris 16ème,48.856779,2.2724945,2
4752390,"2 pièces, 1 chambre, 52 m², Étage 6/–, Ascenseur",2,2000,f,3,Appartement,51.282051282051285,Paris 8ème,48.8670978,2.3131224,0
4752391,"6 pièces, 4 chambres, 251 m², Étage 3/5, Ascenseur",6,8191,f,2,Appartement,248.2121212121212,Paris 8ème,48.8670978,2.3131224,4
4752392,"4 pièces, 2 chambres, 125 m², Étage 5/6, Balcon, Box, Ascenseur",4,4431,f,2,Appartement,126.6,Paris 16ème,48.856779,2.2724945,2
4752396,"1 pièce, 32 m², Étage 5/6",1,1652,f,2,Studio,32.3921568627451,Paris 8ème,48.8670978,2.3131224,0
4752428,"5 pièces, 3 chambres, 160 m², Étage 5/–, Balcon, Ascenseur",5,7000,f,2,Appartement,159.0909090909091,Paris 8ème,48.8670978,2.3131224,3
4759941,"1 pièce, 28 m², Étage 1/–, Ascenseur",1,1340,f,2,Studio,27.916666666666668,Paris 20ème,48.865668,2.3984549,0
4762262,"4 pièces, 2 chambres, 44 m², Étage 1/1",4,1035,f,3,Appartement,43.125,Milly-la-Forêt,48.4028842,2.4702697,2
4774468,"2 pièces, 1 chambre, 32 m², Étage 1/4",2,1137,f,2,Appartement,31.58333333333333,Asnières-sur-Seine,48.9105948,2.2890454,0
4785423,"4 pièces, 3 chambres, 84 m², Étage 4/–, Terrasse, Box, Ascenseur",4,2850,t,2,Appartement,83.82352941176471,Colombes,48.922788,2.2543577,3
4785430,"4 pièces, 3 chambres, 86 m², Étage 1/–, Balcon, Terrasse, Parking, Ascenseur",4,1727,t,2,Appartement,86.35,Colombes,48.922788,2.2543577,3
4785431,"4 pièces, 3 chambres, 66 m², Étage 1/–",4,1717,f,2,Appartement,66.03846153846153,Colombes,48.922788,2.2543577,3
4785530,"4 pièces, 3 chambres, 108 m², Étage 3/5, Ascenseur",4,2050,f,3,Appartement,107.89473684210526,Asnières-sur-Seine,48.9105948,2.2890454,3
4785536,"3 pièces, 2 chambres, 71 m², Étage 1/7, Ascenseur",3,1700,f,2,Appartement,70.83333333333333,Asnières-sur-Seine,48.9105948,2.2890454,2
4785537,"1 pièce, 28 m², Étage 1/–, Balcon, Terrasse, Ascenseur",1,995,f,2,Studio,27.63888888888889,Asnières-sur-Seine,48.9105948,2.2890454,0
4785538,"4 pièces, 3 chambres, 80 m², Étage 3/–, Parking, Ascenseur",4,1614,t,2,Appartement,80.7,Asnières-sur-Seine,48.9105948,2.2890454,3
4785540,"3 pièces, 2 chambres, 88 m², Étage 4/4, Terrasse, Ascenseur",3,2076,f,2,Appartement,86.5,Asnières-sur-Seine,48.9105948,2.2890454,2
4785564,"4 pièces, 3 chambres, 83 m², Étage 6/–, Parking, Ascenseur",4,1651,t,2,Appartement,82.55,Asnières-sur-Seine,48.9105948,2.2890454,3
4785616,"3 pièces, 2 chambres, 88 m², Étage 4/4, Terrasse, Parking, Ascenseur",3,2400,f,3,Appartement,88.88888888888889,Asnières-sur-Seine,48.9105948,2.2890454,2
4785623,"3 pièces, 2 chambres, 74 m², Étage 17/–, Parking, Ascenseur",3,1770,t,2,Appartement,73.75,Clichy,48.9026,2.30551,2
4785626,"4 pièces, 3 chambres, 94 m², Étage 17/18, Terrasse, Ascenseur",4,2900,f,2,Duplex,93.5483870967742,Clichy,48.9026,2.30551,3
4785630,"3 pièces, 2 chambres, 68 m², Étage 0/8, Terrasse, Box, Ascenseur",3,1790,f,2,Appartement,68.84615384615384,Clichy,48.9026,2.30551,2
4785633,"3 pièces, 2 chambres, 75 m², Étage 2/10, Balcon, Ascenseur",3,2025,f,3,Appartement,75.0,Clichy,48.9026,2.30551,2
4785695,"3 pièces, 2 chambres, 62 m², Étage 1/7, Terrasse, Ascenseur",3,2300,t,3,Appartement,62.16216216216216,Clichy,48.9026,2.30551,2
4785697,"4 pièces, 3 chambres, 92 m², Étage 16/18, Terrasse, Parking, Ascenseur",4,2990,t,3,Appartement,93.4375,Clichy,48.9026,2.30551,3
4785699,"2 pièces, 1 chambre, 31 m², Étage 16/18, Terrasse, Parking, Ascenseur",2,999,t,3,Appartement,31.21875,Clichy,48.9026,2.30551,0
4785700,"4 pièces, 3 chambres, 100 m², Étage 18/18, Terrasse, Parking, Ascenseur",4,3490,t,3,Appartement,99.71428571428572,Clichy,48.9026,2.30551,3
4785716,"4 pièces, 3 chambres, 92 m², Étage 16/18, Terrasse, Parking, Ascenseur",4,3090,t,3,Appartement,90.88235294117646,Clichy,48.9026,2.30551,3
4785732,"3 pièces, 2 chambres, 75 m², Étage 2/5, Ascenseur",3,2300,t,2,Appartement,74.19354838709677,Levallois-Perret,48.892956,2.2881683,2
4785822,"2 pièces, 1 chambre, 51 m², Étage 9/12, Balcon, Ascenseur",2,1355,t,3,Appartement,50.18518518518518,Courbevoie,48.8953328,2.2561602,0
4785823,"3 pièces, 2 chambres, 67 m², Étage 4/8, Balcon, Terrasse, Parking, Ascenseur",3,1755,t,3,Appartement,67.5,Courbevoie,48.8953328,2.2561602,2
4785824,"3 pièces, 2 chambres, 77 m², Étage 0/–",3,1924,f,2,Appartement,76.96,Courbevoie,48.8953328,2.2561602,2
4785827,"4 pièces, 3 chambres, 79 m², Étage 16/18, Ascenseur",4,1790,t,2,Appartement,77.82608695652173,Courbevoie,48.8953328,2.2561602,3
4785828,"2 pièces, 1 chambre, 35 m², Étage 5/6, Balcon, Ascenseur",2,1230,t,2,Appartement,35.142857142857146,Courbevoie,48.8953328,2.2561602,0
4785829,"4 pièces, 3 chambres, 105 m², Étage 4/6, Balcon, Box, Ascenseur",4,2290,f,2,Appartement,104.0909090909091,Courbevoie,48.8953328,2.2561602,3
4785830,"3 pièces, 2 chambres, 66 m², Étage 3/10, Ascenseur",3,1670,f,2,Appartement,66.8,Courbevoie,48.8953328,2.2561602,2
4785913,"1 pièce, 30 m², Étage 1/2, Balcon, Ascenseur",1,785,t,2,Studio,30.192307692307693,Nanterre,48.8924273,2.2071267,0
4785964,"4 pièces, 3 chambres, 83 m², Étage 2/5",4,2450,f,3,Appartement,84.48275862068965,Puteaux,48.8841522,2.2368863,3
4785966,"3 pièces, 2 chambres, 82 m², Étage 2/0, 2 balcons, Parking, Ascenseur",3,1992,f,2,Appartement,83.0,Puteaux,48.8841522,2.2368863,2
4785984,"3 pièces, 2 chambres, 60 m², Étage 4/6, Balcon, Parking, Ascenseur",3,1780,f,2,Appartement,59.333333333333336,Suresnes,48.8709053,2.2255727,2
4785986,"3 pièces, 2 chambres, 64 m², Étage 4/–, Terrasse, Parking, Ascenseur",3,2090,t,2,Appartement,63.333333333333336,Suresnes,48.8709053,2.2255727,2
4785987,"3 pièces, 2 chambres, 51 m², Étage 3/6, Terrasse, Parking, Ascenseur",3,2020,t,2,Appartement,51.7948717948718,Suresnes,48.8709053,2.2255727,2
4786030,"2 pièces, 1 chambre, 43 m², Étage 5/–, Ascenseur",2,1278,f,2,Appartement,42.6,Rueil-Malmaison,48.87778,2.1802832,0
4786031,"3 pièces, 2 chambres, 67 m², Étage 3/–, Balcon, Ascenseur",3,1767,f,2,Appartement,67.96153846153847,Rueil-Malmaison,48.87778,2.1802832,2
4786107,"4 pièces, 2 chambres, 91 m², Étage 2/–, Balcon, Ascenseur",4,1620,f,2,Appartement,90.0,Vaucresson,48.8392676,2.1575981,2
4786114,"4 pièces, 3 chambres, 112 m², Étage 2/2, Terrasse, Box, Ascenseur, Piscine",4,2990,f,3,Appartement,110.74074074074076,Garches,48.8437486,2.1853699,3
4786115,"3 pièces, 2 chambres, 65 m², Étage 0/0, Parking, Ascenseur",3,1350,f,2,Appartement,64.28571428571429,Garches,48.8437486,2.1853699,2
4786144,"4 pièces, 3 chambres, 108 m², Étage 1/4, Balcon, Parking, Ascenseur",4,2300,f,3,Appartement,109.52380952380952,Garches,48.8437486,2.1853699,3
4786145,"3 pièces, 2 chambres, 69 m², Étage 2/3, Terrasse, Parking, Ascenseur",3,1900,f,3,Appartement,67.85714285714286,Garches,48.8437486,2.1853699,2
4786152,"3 pièces, 2 chambres, 76 m², Étage 3/–, Parking",3,1785,f,2,Appartement,77.6086956521739,Saint-Cloud,48.8437412,2.219344,2
4786196,"3 pièces, 2 chambres, 71 m², Étage 2/5, Ascenseur",3,2900,f,2,Appartement,70.73170731707317,Paris 11ème,48.8600221,2.3785607,2
4786198,"3 pièces, 2 chambres, 80 m², Étage 1/–, Ascenseur",3,2500,f,2,Appartement,80.64516129032258,Paris 11ème,48.8600221,2.3785607,2
4786287,"3 pièces, 2 chambres, 84 m², Étage 8/–, Terrasse, Jardin, Parking",3,2149,f,2,Appartement,82.65384615384616,Paris 13ème,48.8255921,2.3503376,2
4786317,"3 pièces, 2 chambres, 63 m², Étage 2/6, Ascenseur",3,2850,t,3,Appartement,63.333333333333336,Paris 18ème,48.8921294,2.3489558,2
4786318,"1 pièce, 40 m², Étage 0/1",1,1900,f,3,Studio,40.42553191489362,Paris 18ème,48.8921294,2.3489558,0
4786319,"1 pièce, 19 m², Ascenseur",1,635,f,3,Studio,18.676470588235293,Paris 18ème,48.8921294,2.3489558,0
4786320,"1 pièce, 21 m², Balcon, Ascenseur",1,715,f,3,Studio,21.029411764705884,Paris 18ème,48.8921294,2.3489558,0
4786321,"4 pièces, 2 chambres, 90 m², Étage 2/–",4,2950,f,2,Appartement,89.39393939393939,Paris 18ème,48.8921294,2.3489558,2
4786322,"1 pièce, 27 m², Étage 4/–, Balcon, Parking, Ascenseur",1,937,f,2,Studio,26.77142857142857,Paris 18ème,48.8921294,2.3489558,0
4786324,"4 pièces, 2 chambres, 64 m²",4,2200,f,2,Appartement,64.70588235294117,Paris 18ème,48.8921294,2.3489558,2
4786326,"2 pièces, 1 chambre, 39 m², Étage 2/0",2,1300,f,2,Appartement,39.39393939393939,Paris 18ème,48.8921294,2.3489558,0
4786364,"2 pièces, 1 chambre, 34 m², Étage 5/6, Balcon, Ascenseur",2,2175,t,3,Appartement,33.984375,Paris 18ème,48.8921294,2.3489558,0
4786439,"2 pièces, 1 chambre, 50 m², Étage 1/6, Ascenseur",2,1480,f,3,Appartement,49.333333333333336,Paris 19ème,48.88571455,2.3969715730314958,0
4786442,"3 pièces, 2 chambres, 73 m², Étage 5/–, Parking, Ascenseur",3,1715,f,2,Appartement,74.56521739130434,Paris 19ème,48.88571455,2.3969715730314958,2
4786444,"2 pièces, 1 chambre, 58 m², Étage 1/–, Ascenseur",2,1331,f,2,Appartement,57.869565217391305,Paris 19ème,48.88571455,2.3969715730314958,0
4786446,"4 pièces, 2 chambres, 61 m², Étage 3/6, Ascenseur",4,2100,f,2,Appartement,61.76470588235294,Paris 19ème,48.88571455,2.3969715730314958,2
4786447,"3 pièces, 2 chambres, 76 m², Étage 4/–, Parking, Ascenseur",3,1702,f,2,Appartement,77.36363636363636,Paris 19ème,48.88571455,2.3969715730314958,2
4793574,"4 pièces, 3 chambres, 85 m², Étage 1/4, Balcon, Box",4,1700,f,3,Appartement,85.0,Sèvres,48.8247407,2.2127083,3
4793745,"4 pièces, 3 chambres, 89 m², Étage 1/–, Parking",4,1540,t,2,Appartement,90.58823529411764,Châtenay-Malabry,48.7670404,2.2775316,3
4793746,"2 pièces, 1 chambre, 57 m², Étage 7/8, Parking, Ascenseur",2,1510,t,2,Appartement,58.07692307692308,Boulogne-Billancourt,48.8356649,2.240206,0
4793749,"3 pièces, 2 chambres, 74 m², Étage 2/6, Balcon, Parking, Ascenseur",3,2210,f,2,Appartement,73.66666666666667,Boulogne-Billancourt,48.8356649,2.240206,2
4793750,"2 pièces, 1 chambre, 61 m², Étage 2/3, Terrasse",2,1325,f,2,Appartement,60.22727272727273,Boulogne-Billancourt,48.8356649,2.240206,0
4793751,"1 pièce, 26 m², Étage 1/8, Balcon, Ascenseur",1,836,f,2,Studio,25.33333333333333,Malakoff,48.8211559,2.3019814,0
4793752,"2 pièces, 1 chambre, 46 m², Étage 7/0",2,1334,f,2,Appartement,46.0,Boulogne-Billancourt,48.8356649,2.240206,0
4793801,"2 pièces, 1 chambre, 52 m², Étage 2/5, Parking, Ascenseur",2,1650,t,3,Appartement,51.5625,Boulogne-Billancourt,48.8356649,2.240206,0
